468616,573305
477059,574065
477062,574088
475110,573016
475075,573051
474073,572423
474087,572424
473723,569926
473755,569926
473603,574625
473632,574661
473553,572893
473551,572924
473563,572215
473493,572190
473617,574622
473611,574505
473628,574600
473708,572702
473739,572662
473906,572704
473921,572689
473839,575252
473846,575323
473730,573533
473733,573442
473815,575199
473743,575467
473860,572824
473886,572789
474010,573464
474013,573442
473930,572679
473986,572691
474006,572709
474024,570790
474032,570743
474077,572281
474071,572282
474594,570646
474551,570634
474284,572515
474286,572496
474090,572134
474177,572122
474077,572335
474109,572339
474117,572245
474104,572249
474282,572548
474275,572495
474304,572829
474299,572851
474376,573485
474389,573392
474426,573492
474439,573399
474817,575104
474820,575091
474669,570737
474832,570737
474483,570612
474728,572168
474588,572135
474813,570792
474674,573008
474678,572929
474973,573239
474997,573196
474996,573175
475141,573262
475118,573268
475026,573335
475717,574600
475175,573390
475193,573385
475097,573382
475110,573364
475112,573325
475124,573277
475077,572261
475122,572286
475163,573294
475090,573342
475113,573387
475121,573368
475152,573329
475155,573390
475461,573465
475466,573471
475207,573006
475250,573012
475222,573380
475209,573392
475352,569799
475354,569868
475626,569868
475692,569891
475461,573497
475447,573511
475707,569885
475637,573895
475661,573914
476545,573298
476541,573348
476057,573937
476070,574046
475993,573837
476022,573796
476039,573774
476123,573657
476160,573536
476086,573530
476228,573096
476167,573113
476586,570117
476729,573778
476787,573689
476577,570036
476626,570031
476627,570112
476803,573809
476721,573806
476802,573833
476799,573623
476827,573811
476965,574681
476993,574690
467656,572286
467862,572335
465127,572067
464604,572307
479024,573392
479036,573354
478447,573569
478434,573617
478040,573040
478010,573019
477866,574208
477933,574207
478028,573080
478011,573072
478432,573951
478428,573931
478691,573296
478629,573277
478456,573626
478519,573646
478872,568453
478844,568381
478987,573622
478947,573659
470483,567387
470618,567504
479860,573616
479871,573685
479344,573648
479425,573630
479351,575189
479403,575139
471188,569042
470340,568154
470699,567420
470778,567333
470735,567382
470534,567599
479107,575222
479350,575218
467116,572933
467630,572942
465198,572224
467310,572072
465200,572111
465236,572340
466850,571754
466601,572866
466327,572860
467353,571904
467277,572201
467377,573206
466770,573604
466888,573591
467399,573229
468006,572060
467164,572979
467230,573501
468130,573403
467589,572707
467732,572905
467650,572449
467743,572916
467721,572941
468345,572548
468206,573081
467932,574238
468044,574311
467860,572750
467911,572666
467689,575250
467846,574610
468231,572400
467839,574621
468314,572449
467883,575106
467971,575160
467941,572712
467914,575263
468419,573656
468015,575187
468126,574361
468231,574764
468386,574527
468226,574206
468527,573165
468355,575150
468406,575164
468237,575329
468668,574096
468535,573729
468717,572303
468340,572534
468244,573540
468331,573597
468643,574690
468611,575238
468671,575354
468595,574660
468573,574646
468596,573546
468900,575001
468583,575491
470935,574506
470973,574518
470134,572709
469877,572751
468767,573780
468997,574637
468678,573569
468713,573545
468630,573583
468692,573831
468874,574838
468796,573197
468967,574897
468733,573997
468737,573802
468856,574385
468749,573593
468793,573510
468780,574174
468774,573050
469096,575387
469233,575183
468989,574993
469007,575027
468926,573120
468899,573680
468976,573430
469164,573330
469239,573303
469074,574969
469290,575105
469065,574962
469225,574840
469703,574451
469221,574558
469280,574546
469162,573239
469218,573326
469597,575306
469410,575294
469291,574542
470452,573839
470538,573839
470647,572912
470600,572846
470419,571944
470430,571967
470154,571396
470358,571294
470061,571942
470116,575197
470023,575344
470106,575191
470223,574985
470134,573297
470495,573510
470563,572976
470363,572698
470468,573041
470155,572701
470386,574923
470650,575080
470447,572000
470645,575087
470448,575395
470420,573142
470473,573038
470425,573187
470508,571938
470467,572051
470546,573538
470457,571867
470683,571720
470699,571656
470580,573682
470526,571896
470814,571743
470711,577350
471024,577470
470874,574731
470637,572964
470684,572931
470618,573669
470828,573990
470876,574001
470839,575210
470833,573236
470695,573482
470696,573491
470760,573622
470855,573450
470704,575690
470907,575748
470869,568405
470969,568417
471010,569645
471002,569466
470713,569479
470854,569438
470872,570287
470803,570275
470859,569400
470861,575626
471079,575609
470985,571763
470892,571730
471022,571650
470901,568453
471960,576693
472022,576709
471309,577716
471309,577711
471112,576446
471214,576475
471010,574367
470990,574443
471016,568379
471044,568427
471067,574373
471185,574574
471216,575499
471023,577646
471123,568103
471040,568139
471097,568512
471226,568448
471346,568451
471331,574543
471223,574506
471310,576451
471246,576431
471202,570352
471164,570274
471157,576403
471216,570440
471215,570373
471299,570425
471277,570382
471269,574658
471397,572961
471424,572825
471348,568144
471523,568064
471313,577708
471317,577714
471330,574858
471367,574800
471406,574857
471832,567894
471355,577248
471425,577264
471680,574444
471444,576231
471501,576248
471393,572763
471448,577166
471504,576918
471532,576812
471562,576655
471683,576628
471759,576646
471499,570503
471963,570297
471577,576599
471843,576665
471826,568974
472198,568943
471684,574430
472063,576721
471999,568136
471720,568226
471715,569667
471713,569508
472061,568067
471759,568853
471879,568904
472088,571229
472059,571168
471881,569070
471988,569109
471958,567877
471983,567980
472034,567935
471888,576496
471892,576470
471872,576428
471926,570514
471931,577281
471970,577138
472126,568025
471976,567858
472282,567858
472471,577169
472375,570250
472019,570014
471974,570179
472079,570035
472042,570262
471998,568033
472083,570031
472123,567940
472479,576822
472413,576807
472240,567906
472128,568601
472083,568650
472169,567985
472210,568099
472297,576776
472353,576791
472226,576757
474329,575679
474344,575758
472927,567632
473003,567715
472807,576366
472726,576786
472373,570259
473456,570531
472345,568493
472288,568164
472191,574815
472207,574906
472670,571317
472782,571340
472157,571040
472211,567945
472563,571278
472238,571211
472218,568105
472233,573343
472228,573430
472260,575001
472581,575017
472330,568659
472391,568633
472302,568548
472363,568551
472433,567710
472296,568513
472309,567826
472871,570651
472429,568583
472399,568467
472438,568615
472758,568595
472407,577630
472627,577625
472489,570231
472558,568400
472413,569716
472417,569697
472429,577452
472433,577451
472502,568596
472480,567668
472558,568588
472476,576910
472578,576903
472677,576912
472966,568395
472511,569061
472770,569051
472518,576639
472595,576713
472920,568290
472850,568053
472973,577298
472975,577348
472625,576788
472595,576788
472626,576879
473102,577058
472665,576787
472623,575285
472634,575218
472972,577293
473053,575567
473071,575562
472721,568982
472790,569106
473007,568547
472991,568465
472962,576624
472912,576719
473096,576127
473116,576031
473065,576135
473031,576326
473489,567945
472820,575526
472935,568290
472906,570796
473017,570722
473072,576731
473533,577034
473634,577055
473351,568310
473602,568316
473225,575256
473059,575104
473283,567916
472959,568376
472948,568333
473305,568282
472966,577588
473671,577262
472991,577338
472994,568478
473074,568534
472983,575259
473039,575393
473106,575561
473050,568694
473241,568584
473146,567650
473187,570376
473054,570317
473325,575547
473313,575442
473178,575696
473277,577157
473099,569999
473072,570074
473202,575592
473271,576071
473240,576449
473135,570740
473123,570738
473323,575550
473335,575216
473209,575260
473475,575865
473294,567795
473469,567841
473428,567921
473657,568315
473490,569353
473452,569261
473477,567826
473491,575735
473675,568999
473469,568956
473485,576363
473502,567888
473539,569327
473582,569304
473628,567872
473533,567988
473710,567788
473633,568279
473566,577069
473647,569279
473553,567732
473622,567701
473589,577140
473666,567975
473743,567949
473978,577129
473738,568318
473754,567785
473740,567766
473719,575450
474178,570076
474157,570224
473908,576827
474024,575253
473930,575031
473774,575062
473782,570070
473917,570021
474174,575265
474246,568905
474280,568891
474435,568716
474262,575412
474292,575379
475893,569625
475770,569356
474768,576058
474796,576068
474512,576102
474553,576135
474377,576323
474501,576329
474341,575963
474351,576072
474319,569080
474297,569178
474307,575365
474353,574935
474318,575100
474322,575728
474417,575853
474320,576069
474452,575870
474348,576328
474545,575934
474470,576123
474633,576263
474348,569328
474355,569204
474441,568705
474444,568697
474497,576153
474549,576181
474555,575884
474682,575891
474728,576045
474668,576066
474626,576230
474665,576239
474782,576142
474737,576047
474769,575988
474725,574015
474774,573977
474741,575899
474705,573944
475006,575960
474743,573299
474738,573398
474836,576096
475150,576875
475526,576228
474831,576211
474800,569293
474804,569210
474878,574004
474801,576126
474786,569482
474811,569092
474817,576179
474991,574055
475013,574057
474945,576967
474946,576971
475094,575984
475232,575867
474957,575614
475193,575815
475208,575834
475168,569311
475129,569233
475087,574109
475114,570327
475179,570340
475137,569125
475205,569624
475159,569457
475488,569889
475668,569996
475334,575986
475195,576971
475662,576985
475221,575851
475651,575485
475619,575336
475594,575204
475364,569797
475348,569703
475376,569942
475403,569952
475649,575479
475921,575387
475793,576583
475389,570592
475390,570573
475494,569803
475549,569760
475629,569195
475833,569222
475936,569255
475719,569816
475832,569778
475867,576985
475865,569756
475766,568972
475923,569029
475990,570365
476041,570363
476188,575553
475864,569779
476067,576985
475902,576193
475779,575905
475861,576545
475862,569829
476196,569771
475878,569682
476377,575375
476031,569083
476116,569088
475948,570315
475921,576510
476053,576457
475922,569044
475955,569037
475952,569351
476133,569346
475981,575867
476241,575546
476125,569013
475983,568959
476131,570312
476249,570345
476145,569056
476053,570364
476204,576919
476231,569107
476144,570305
476129,570291
476153,570537
476119,570475
476120,570252
476156,569022
476286,570329
476249,569136
476531,575457
476287,570196
476298,570248
476367,576856
476630,576524
476480,570347
476627,570326
476900,575558
476947,575325
476860,569559
476795,569622
477139,576206
476575,569508
476595,569652
476540,575446
476810,575559
476598,576516
476720,575858
476930,576112
476670,569498
476660,569403
476674,577851
476682,577855
476786,569628
476877,569630
477060,569542
476833,575124
476872,575158
476904,575640
476946,575240
476861,569481
476884,575764
476901,575669
476865,576103
476883,575771
476908,575558
477203,570132
477247,570167
477062,576115
477027,575728
477078,575502
476977,569942
477175,570053
477138,570175
477209,570184
477031,570404
477090,570388
477014,570543
477081,575803
477060,570199
477132,576055
477212,570210
479677,572973
479847,572950
472989,572912
473034,572940
470729,571931
470788,571958
474693,572542
474638,572592
480905,575073
480915,575050
478363,576677
478470,576632
477861,576504
478389,576814
477270,571552
477468,571487
477115,575569
477105,575687
477131,575486
477161,575517
477176,575529
477365,575733
477151,575480
477185,572454
477251,572779
477143,577795
477137,577817
477142,571606
477275,571562
477194,573092
477649,572978
477667,572965
477266,570155
477299,570089
477289,572732
477377,570279
477375,570243
477832,571340
477379,575753
477305,575976
477283,577632
477289,577637
477495,570955
477324,571112
477361,571828
477586,571745
477424,572826
477465,572748
477527,575868
477410,572911
477738,571669
477514,570352
477529,570333
477540,570326
477587,575837
478079,576382
477607,572841
477689,570983
477835,570899
477680,570962
477764,570229
477809,570227
477765,576553
478127,576356
478342,576236
477914,570865
478003,571063
478047,577139
478160,577061
477822,577422
477765,577331
477844,577493
478033,577157
477963,572441
477879,572472
477896,571487
477855,571555
478095,572654
477989,571396
478187,571060
478047,572456
478037,571050
477949,570847
478046,572423
478002,572182
478027,571131
478014,576201
478195,576530
478347,576721
478291,572006
478566,572281
478166,577033
478191,576967
478239,576508
478396,576206
478532,576130
478145,570744
478336,571192
478376,576871
478171,569062
478627,568703
478257,570697
478486,570806
478425,567536
478288,567479
478727,569190
478572,569573
478335,577019
478540,577141
478426,576820
478794,568985
478548,569617
478401,569875
478560,569594
478369,569937
478362,569949
478857,568257
478682,568267
478959,570010
478678,569941
478438,569048
478652,569096
478407,576836
478482,574028
478474,573943
478470,574076
478622,574163
478546,577143
478911,574533
478618,571700
478672,571754
478600,569927
478609,569153
478626,574188
478789,571834
478749,569006
478791,568946
478672,576879
478911,576824
478920,568805
478793,575809
478769,575744
478812,568755
478971,571971
478869,575619
478924,575540
478834,575698
478802,575589
478957,575662
478960,575668
479019,576814
479138,576759
478930,572009
478924,571964
478978,576816
478914,571413
479379,571532
478994,568083
479033,568136
479234,570884
479716,571046
479093,570885
479661,571069
479170,570665
479786,570927
479266,570492
479851,570819
480323,573341
480804,573380
479681,575518
479711,575589
479418,573860
479452,573851
479441,575577
479551,575529
479757,575569
479787,575613
479471,576305
479715,576156
479897,576114
479886,570879
479884,570851
480046,571896
479932,571717
480282,573769
480311,573459
480178,573450
480226,573340
480275,573847
480791,573493
481212,573524
480321,570840
480545,570784
480326,573304
480702,576225
480801,576249
480335,573196
480358,572888
480820,573120
480828,573015
480465,571985
480576,572134
480839,575229
480914,575322
480771,575132
480780,573624
481157,573618
480908,574775
480856,574844
480841,572867
480816,575680
480852,575614
481101,575548
481150,572892
480838,574684
480881,574737
480897,574862
480865,574878
480958,574938
480894,574747
480911,574762
480962,574918
472334,573304
472322,573268
472683,571367
472722,571375
481272,573406
481278,573412
480970,574889
481119,574846
480953,574725
481100,574590
481185,574754
481106,575231
480958,574634
481012,574642
480985,574942
481047,575007
481248,575270
481034,574997
480982,574588
481052,574603
481026,575017
481092,574930
481159,571333
481348,571445
481254,575558
481591,575518
481489,571586
468763,572460
468813,572451
481659,575052
481756,575176
481381,572204
481461,572403
481488,572193
481420,571564
481318,575189
481351,575006
481497,571688
481658,571727
481751,575023
481838,575096
481681,573881
481683,573881
481987,574950
482012,575055
471390,568548
471337,568464
470618,570546
470532,570588
471156,575262
471229,575262
471985,576265
471990,576244
469304,572392
469310,572430
480250,575945
480266,575942
479449,575383
479452,575371
476441,575021
476450,575010
476414,575000
476422,574988
476581,575153
476591,575140
479215,575389
479213,575379
480269,575997
480236,575957
480257,576008
480309,576102
480245,576023
480238,576014
469005,572246
469121,572203
481517,574765
481543,574782
480282,575984
481462,574731
467455,572723
467304,572651
469163,572285
469295,572341
469207,572170
469300,572372
471641,573569
471642,573470
470979,572692
470970,572678
470753,572529
470752,572463
470474,567065
470339,567222
470707,572527
470707,572466
470930,572686
470967,572673
471160,573065
471158,573167
471125,571770
471067,571770
471115,572081
471123,572046
471167,572022
471238,571957
471593,573620
472163,574421
472166,574395
472046,573371
472016,573375
471938,575147
471999,575180
472007,575260
472114,573152
472089,573171
472161,574460
472227,574204
472243,574241
472169,574351
472203,574202
472259,573310
472268,573235
472265,573895
472302,573902
473509,573913
473594,573913
472875,574332
472889,574339
472859,573315
472844,573309
472733,573032
472741,573024
472666,574349
472644,574390
472329,571617
472357,571613
472685,574075
472658,574128
472716,573049
472761,573178
472739,573154
472754,573035
472852,573073
472868,573077
472821,574429
472837,574400
472785,574203
472804,574213
472772,573319
472781,574311
472809,574317
472829,574227
472796,574368
472857,574342
472853,574349
472866,574408
472893,574461
472924,573352
472904,573333
473275,569966
473273,569923
473182,571878
473157,571913
473031,569478
473126,569467
472907,569626
472983,569630
472923,573212
473038,573217
473127,573521
473129,573489
473150,569949
473166,569953
473273,569912
473238,569919
473266,574202
473286,574202
473296,569874
473449,574202
473467,574202
473291,574072
473296,569849
473316,569605
473314,569595
473557,569346
473461,574244
473440,574285
474402,573926
474468,573931
473839,573816
473841,573779
473535,574204
473632,574159
473585,573931
473595,573931
473510,573931
473558,572257
473531,572255
473535,574251
473647,573753
473647,573775
473728,574088
473606,573773
473615,573752
474120,574267
473907,573964
473917,573961
473911,573910
473920,573914
474007,571754
474029,571734
474022,574823
474017,574815
474136,574943
474171,574915
474076,574879
474051,574864
474197,574266
474159,573305
474248,573400
474294,573703
474532,573775
474606,572463
474586,572442
474588,573175
474549,573105
474597,572545
474533,572477
474409,573874
474461,572102
474474,572084
474537,572283
474542,572306
474573,572292
474560,573038
474561,572998
474642,573116
474577,573040
474563,572367
474586,572369
474657,573056
474572,572311
474584,572426
474585,572288
474651,573085
474610,572564
474598,572472
474627,572469
474634,571963
474679,572014
474701,572666
471827,575538
471844,575386
475709,575816
475717,575882
477173,573713
477182,573729
475346,572381
475330,572410
474874,570265
474839,570326
474707,572549
474749,572571
474671,572519
474644,572493
474721,572538
474744,575079
474746,575070
474765,572506
474778,572503
474766,575086
474806,575260
474806,573755
474774,573824
474899,575589
474918,573465
474956,573465
474853,573517
474863,573463
474877,570700
474955,570738
474932,573295
474985,573334
475211,569796
475127,569735
475163,573424
475165,573390
475844,572525
475863,572509
475592,573098
475595,573049
475396,573207
475401,573167
475300,572473
475599,573267
475592,573382
475766,573318
475909,573173
475810,573199
475635,574528
475699,574542
475751,574482
475770,574495
475876,573358
475842,572527
476461,573572
476411,573567
476376,573601
476367,573723
476196,573542
476227,574879
476179,574846
476353,573742
476364,574250
476391,574271
476974,573003
476969,573012
476583,569774
476620,569773
477171,573719
477155,573715
479357,574169
479397,574045
478454,573586
478509,573597
478010,573162
478083,573183
477297,569542
477297,569439
477196,573215
477200,573216
477461,573380
477593,573440
477886,573076
477875,573104
478198,573958
478203,573984
478201,573260
478217,573213
478813,574681
478813,574666
478663,573689
478687,573613
478581,573115
478528,573137
478710,573353
478688,573347
479397,573092
479329,573080
479180,572957
479142,572998
479213,574196
479308,574237
479299,573075
479331,574234
481491,574806
481610,574752
479490,573997
479420,573975
479487,574301
479396,574267
479339,574255
479343,574249
479519,573906
480194,576317
480195,576300
480198,576467
480240,576449
480471,576292
480516,576340
480655,576303
480614,576256
470578,567152
470527,567110
471819,569165
471859,569193
471503,569084
471599,569231
470927,569346
471025,569401
471785,569114
475705,575761
474495,568864
474571,568865
471867,576178
471886,576198
470595,567898
470554,567970
475871,575890
475900,575883
477009,573695
477027,573699
478574,576010
478732,575945
471046,571668
471101,571614
471233,571740
471224,571714
471970,571576
471776,576149
471856,576169
471861,576174
471826,576207
471862,576169
471945,576192
480787,576118
480795,576116
474523,570535
474609,570528
472505,575567
472447,575552
472151,571306
472187,571301
472268,573961
472324,573913
473064,569530
473042,569576
474446,570025
474501,570011
480656,576183
480740,576185
474554,570400
474609,570350
480023,575866
480055,575840
480730,576121
480719,576094
480728,576130
471287,569430
471284,569436
470645,567208
470610,567247
471346,569303
471724,571428
471790,571463
472032,571652
472094,571604
472002,571682
472393,576011
472405,575932
474252,568958
479141,576693
479181,576528
479204,576525
479545,576399
474432,568702
474901,575896
474693,575879
476340,570669
476372,570787
480362,575498
480271,575374
471124,569204
470971,569137
470883,569099
471262,568635
471326,568793
470795,569060
471105,569224
471330,571690
471334,571692
471147,571603
471295,571677
471820,575747
471762,575730
470871,571850
470889,571871
467884,572543
465419,573210
466014,572935
466077,572910
467879,572499
469879,571484
470156,572236
470856,571841
470841,571889
470935,571444
470981,571437
470977,574696
470924,571829
470935,571854
471003,571462
471458,568772
471539,568734
471808,568541
471579,573350
471710,570325
471649,570150
477832,574265
477891,574550
474019,569645
474039,569607
472792,573696
472843,573697
472294,575798
472336,575847
472066,576365
472071,576420
471940,575934
471932,575972
471902,575924
471887,575961
472015,576057
472032,576026
472064,576433
472131,576027
472164,576022
472139,576301
472130,576377
472175,569655
472300,569741
472238,574788
472281,574869
472712,572827
472746,572795
472484,575832
472407,575815
472387,575859
472394,576110
472404,576046
472495,575950
472486,575987
472556,576040
472607,576050
472780,573161
472760,573132
472775,572823
472754,575408
472809,575422
472766,573174
472836,573239
473277,573815
473289,573815
473059,569447
473043,569394
472846,573658
472805,573455
472817,573525
472842,573724
472859,573813
472866,573859
473024,569417
473068,573014
473111,573021
473122,569417
473201,574721
473212,574698
473346,573761
473346,573715
473339,574725
473317,574740
473316,573882
473280,574715
473479,574759
473479,574745
473399,574744
473389,574732
473555,574760
473558,574772
476301,572621
476258,572599
475026,573954
474366,574628
474366,574347
474336,569987
474366,569936
474588,574292
474436,574324
474670,570614
474740,570595
474890,574574
474919,574537
475111,574125
474940,570321
474942,570383
474959,574955
475001,574954
475480,573874
475461,574149
475157,575088
475126,575195
475330,570949
475480,570955
475402,569486
475463,569515
475454,573852
476052,574774
476113,574794
475624,573913
475884,570363
475949,575153
476263,569363
476185,569370
476479,570844
476519,570970
476461,575545
476401,575762
476229,572655
476518,575473
476445,569959
476489,569954
476471,569595
476478,569656
476732,572982
476782,572979
476530,574873
476561,574766
476649,572897
476708,572889
476809,571125
476844,571233
476845,571238
477306,575387
478483,575941
476913,572975
476913,572925
477138,571165
477458,572744
477384,570420
477433,572730
477590,572890
480542,576227
480588,576234
478923,568125
479045,568160
478572,576723
478635,576663
477832,574010
477833,574086
478374,574568
478188,574571
478391,567779
478489,567630
478601,576496
478454,576809
478790,575651
478836,575792
478798,568123
478612,575892
479435,575561
478614,575769
478716,575840
478769,575819
478709,575699
478786,575729
478801,575806
478841,575738
478855,575785
478889,575684
478839,575732
478896,572111
478889,572038
478911,572551
479217,572493
479828,575645
479815,575548
479712,575720
479777,575743
478951,576340
479004,576359
479101,576692
479489,575371
479709,575289
479784,575558
479757,575514
479801,575272
479777,575234
479746,575185
479865,575349
479818,575299
479763,575314
480233,575763
480294,575758
480127,575785
480201,575788
479881,575460
479919,575435
479986,575743
480166,575823
480238,575880
480478,576243
480496,576179
480435,575443
480453,575393
480545,575319
480457,576155
480583,576277
476553,575131
476562,575117
480785,576254
480699,576216
480826,573117
480751,574006
471061,571660
471115,571726
481076,575980
481143,575933
480992,575853
481006,575810
481188,575900
471081,568574
471109,568616
471153,568591
471115,568549
480363,576058
480400,576028
480290,576118
480293,575973
480442,576141
480471,576167
480481,576104
471687,569492
471207,569241
470500,573738
470510,573765
469897,572848
470435,573791
470484,573697
470641,572674
470667,572659
470563,573688
470562,573859
470709,572658
472172,572477
472325,572399
476652,573860
476669,573853
471619,572327
471565,572327
470877,572692
470891,572753
470806,572081
470806,572019
470818,572673
470783,572679
470775,572066
470797,571958
470806,572104
471161,572081
470947,572081
470896,572443
470859,572441
471165,571957
471179,568628
471155,568643
471039,573048
471026,573062
471057,568312
471097,568374
471161,572103
471493,572021
471494,572089
471221,568659
471245,568737
471255,568832
471211,568795
471529,572086
471528,572012
471536,571961
471538,572009
472312,571695
472311,571673
472119,573345
472122,573329
471817,572488
471854,572386
471741,572063
471740,572007
472042,572923
472052,572969
472080,573375
472254,573909
472261,573910
472138,573316
472232,573966
472331,573898
472683,573991
472639,574057
472421,573194
472411,573139
472338,573958
472406,573967
472446,573281
472464,573108
472454,572302
472478,572299
472746,569824
472763,569861
472631,574070
472675,571877
472659,571768
472833,572906
473445,569374
473463,569406
472930,573338
472976,573374
472866,572872
473024,569464
472983,573377
472959,572322
472955,572251
473046,569508
473136,573163
473097,573173
473427,573311
473433,573402
473131,573427
473144,573428
473111,573426
473235,573430
473253,573431
473295,573157
473273,573156
473604,573508
473430,573765
473499,573785
473436,573462
473849,573544
473881,573545
473700,574816
473710,574793
473670,570611
473632,570591
473546,570208
473593,570256
473454,574406
473565,574434
473616,570587
473616,574450
473747,570650
473658,572922
473708,572926
473705,572972
473676,574891
473838,574663
473850,574725
473720,574768
473739,574747
473715,574780
473860,574755
473883,574719
473868,572214
473877,572219
473944,574594
473889,574530
474404,573294
474418,573296
474268,572754
474265,572779
474017,574601
474035,574602
473936,572832
473947,572998
473951,574059
473972,574060
473901,574060
474037,574065
474102,574070
473972,570719
473952,574027
474092,574015
473954,573974
474064,573886
474054,570761
474096,570777
474196,574312
474205,574312
474118,571898
474197,571861
474063,570687
474136,570720
474098,572890
474142,572837
474136,572927
474150,572780
474289,574714
474290,574762
474206,574263
474203,574711
474250,574887
474243,574766
474252,572592
474267,572580
474396,573488
474427,572595
474302,572550
474314,572830
474316,572810
474323,572745
474409,572840
474410,572819
474341,573481
474382,573292
474351,572437
474387,572440
474357,573289
474420,572431
474458,573497
474388,573532
474492,573394
474402,572721
474417,572726
475629,572801
475669,572806
474820,573755
474825,573768
474482,573339
474454,572128
474510,572096
474407,572653
474423,572655
474689,573943
474783,572297
474785,572307
474632,573350
474655,572910
474635,572902
474801,572328
474875,572350
475309,572898
475296,572990
474951,575167
475044,575169
475203,573353
475473,572781
475527,572789
475510,573419
475440,573466
475601,572798
475994,573615
475996,573591
475874,573508
475627,573479
475761,572815
475785,572817
475693,572808
475806,572787
475530,572763
475607,572732
475996,573686
475991,573642
475919,574912
475946,574917
475951,573921
475976,573861
476572,573836
476572,573846
476412,573693
476401,573758
476375,569661
476371,569526
476363,569426
476399,573763
476387,573781
476627,570089
476570,573862
476568,573915
476652,573646
476583,573642
479303,573039
479292,573007
478172,573545
478186,573549
477198,573268
477262,573397
476772,573508
476795,573512
476686,573995
476673,573991
476687,573490
476667,573486
476670,573890
476683,573853
476683,573870
476695,573869
476720,573829
476760,573435
476759,573454
476771,573542
477108,575271
477186,575210
477003,573721
476837,573518
476865,573790
477032,573608
477072,575227
477137,575178
477151,573729
477133,573726
477144,573753
477174,573760
477196,573678
477719,574689
477721,574764
477474,573534
477493,573516
477274,574036
477454,574028
477250,573437
477223,573532
477292,573984
477313,573999
477300,573767
477324,573807
477644,573313
477702,573329
477542,573294
477617,573304
477710,573330
478022,573121
477962,573345
477972,573319
477748,573830
477788,573784
477950,572877
478134,572928
477980,573740
478043,573772
477984,573257
478140,573315
478080,573335
478016,573057
478033,573063
478093,573778
478177,573800
478113,573529
478980,573533
478999,573484
478222,573380
478262,573410
478168,573323
478171,573217
478154,573271
478225,573560
478142,573308
478195,573363
478150,574161
478195,574126
478161,573352
478209,573688
478205,573710
478220,572676
478235,572691
478510,573617
478509,573633
478447,573600
478292,573402
478767,573304
478705,573287
478509,572641
478494,572641
478644,573157
478647,573169
478733,573191
478718,573187
478850,573585
479055,573591
479092,573469
478961,573133
479019,573182
478871,573226
478879,573209
479010,573444
478851,568671
478858,568601
478913,573090
479000,573243
479040,573452
479064,573262
479098,573672
479234,573696
479093,573270
479135,573482
479112,573559
479085,573191
479070,573697
479108,573676
479270,573568
479229,573714
479231,572912
479311,572917
479298,573717
479285,573732
474099,568818
474106,568817
479693,573423
479676,573482
479322,573642
479311,572960
479342,573156
479327,573200
479293,573337
479750,573362
479632,573305
479361,573756
479563,576642
479626,576623
479638,573329
479684,573212
479645,573255
480063,574455
480141,574406
479891,574565
479928,574541
479803,573388
479785,573515
479753,573548
479982,574507
480107,574176
480204,574165
479935,570740
479920,570785
480007,574393
480099,574335
467287,572753
467289,572638
473371,569073
473476,569116
471315,568877
471354,568851
471312,568847
470784,567556
470684,567691
472430,569937
472445,569972
471592,568814
472222,569944
473463,569068
473791,569137
473869,569051
473389,569287
473460,569258
473507,569241
473643,569121
473862,569025
473902,569097
474028,568946
474018,568837
474129,568923
